transaction_id,customer_id,transaction_date,channel,status,amount,cost,gross_profit
T0026706,C001057,2024-12-28,Partner,Completed,470.97,256.66,214.31
T0014029,C000375,2024-12-28,Web,Completed,82.01,29.2,52.81
T0004677,C009106,2024-12-28,Web,Completed,421.33,282.96,138.37
T0039238,C009060,2024-12-28,Web,Returned,129.18,81.48,47.7
T0008369,C007974,2024-12-28,Web,Completed,227.1,70.01,157.08999999999997
T0027901,C008917,2024-12-28,Web,Cancelled,246.05,144.33,101.72
T0044124,C002465,2024-12-28,Store,Completed,258.18,130.01,128.17000000000002
T0008817,C000233,2024-12-28,Mobile,Completed,54.75,30.42,24.33
T0049625,C007938,2024-12-28,Web,Completed,431.54,149.18,282.36
T0046219,C005070,2024-12-28,Web,Returned,20.59,8.62,11.97
T0033717,C000476,2024-12-28,Mobile,Completed,427.3,163.99,263.31
T0000406,C001392,2024-12-28,Mobile,Completed,72.61,42.57,30.04
T0044944,C002077,2024-12-28,Mobile,Completed,51.12,31.39,19.729999999999997
T0046451,C000685,2024-12-28,Mobile,Completed,286.03,121.43,164.59999999999997
T0023766,C008369,2024-12-28,Mobile,Returned,394.44,227.5,166.94
T0004125,C008190,2024-12-28,Web,Completed,142.53,99.67,42.86
T0048858,C005992,2024-12-29,Partner,Completed,418.31,181.0,237.31
T0009869,C005264,2024-12-29,Web,Completed,214.01,136.1,77.91
T0012562,C000869,2024-12-29,Web,Completed,195.66,112.56,83.1
T0013878,C000527,2024-12-29,Web,Completed,100.48,30.79,69.69
T0037792,C006274,2024-12-29,Mobile,Completed,376.23,117.54,258.69
T0017072,C006936,2024-12-29,Mobile,Completed,239.41,88.19,151.22
T0001862,C002336,2024-12-29,Web,Completed,137.86,89.66,48.20000000000002
T0034211,C001418,2024-12-29,Mobile,Returned,240.11,98.02,142.09000000000003
T0014385,C007610,2024-12-29,Web,Completed,231.96,130.94,101.02000000000001
T0021751,C006103,2024-12-29,Web,Completed,263.64,173.64,90.0
T0021326,C004929,2024-12-29,Store,Completed,234.4,122.33,112.07000000000001
T0026575,C003874,2024-12-29,Web,Cancelled,125.59,71.03,54.56
T0040091,C007951,2024-12-29,Web,Completed,224.19,84.56,139.63
T0014287,C008715,2024-12-29,Store,Completed,104.28,56.49,47.79
T0015033,C008279,2024-12-29,Store,Completed,317.05,166.42,150.63000000000002
T0005501,C008774,2024-12-29,Web,Completed,77.2,53.06,24.14
T0024879,C009039,2024-12-29,Web,Completed,399.36,164.41,234.95000000000002
T0007048,C003526,2024-12-29,Store,Returned,483.92,148.2,335.72
T0045186,C008055,2024-12-29,Mobile,Returned,260.55,118.23,142.32
T0006317,C000043,2024-12-29,Mobile,Completed,362.75,239.59,123.16
T0008771,C000902,2024-12-29,Store,Completed,37.04,11.93,25.11
T0001588,C008581,2024-12-29,Mobile,Completed,38.64,20.75,17.89
T0014203,C007896,2024-12-30,Web,Cancelled,225.87,140.79,85.08000000000001
T0012939,C003667,2024-12-30,Store,Completed,70.94,30.31,40.629999999999995
T0047941,C009016,2024-12-30,Mobile,Completed,342.86,157.38,185.48000000000002
T0048832,C009975,2024-12-30,Web,Completed,245.38,168.06,77.32
T0044403,C002247,2024-12-30,Partner,Completed,384.26,161.25,223.01
T0042998,C007714,2024-12-30,Web,Completed,106.71,73.02,33.69
T0008763,C001722,2024-12-30,Partner,Returned,175.65,91.95,83.7
T0003902,C002373,2024-12-30,Mobile,Completed,252.01,92.3,159.70999999999998
T0039839,C001357,2024-12-30,Store,Completed,422.08,223.82,198.26
T0042901,C003073,2024-12-30,Store,Returned,307.43,171.39,136.04000000000002
T0001021,C006005,2024-12-30,Partner,Completed,472.07,281.73,190.33999999999997
T0013813,C005848,2024-12-30,Web,Completed,429.64,194.83,234.80999999999997
T0007996,C008749,2024-12-30,Web,Completed,240.83,97.63,143.20000000000002
T0019501,C001870,2024-12-30,Web,Completed,118.1,58.3,59.8
T0041000,C001330,2024-12-30,Mobile,Completed,188.63,93.86,94.77
T0011548,C005591,2024-12-30,Web,Completed,472.38,227.53,244.85
T0029274,C007852,2024-12-30,Partner,Completed,319.66,217.1,102.56000000000003
T0012987,C008376,2024-12-30,Web,Completed,227.6,82.84,144.76
T0005680,C009047,2024-12-30,Partner,Completed,156.62,76.67,79.95
T0028846,C006457,2024-12-31,Web,Completed,436.47,201.18,235.29000000000002
T0009697,C001689,2024-12-31,Mobile,Cancelled,411.32,229.2,182.12
T0048579,C003740,2024-12-31,Mobile,Completed,316.03,133.64,182.39
T0033731,C004859,2024-12-31,Mobile,Completed,359.45,178.42,181.03
T0043840,C003713,2024-12-31,Web,Returned,387.81,140.5,247.31
T0047803,C000418,2024-12-31,Mobile,Completed,134.81,77.0,57.81
T0032309,C002273,2024-12-31,Partner,Completed,268.39,141.39,127.0
T0044071,C004427,2024-12-31,Web,Completed,352.29,122.21,230.08000000000004
T0013991,C002731,2024-12-31,Store,Completed,337.22,227.05,110.17000000000002
T0038215,C008456,2024-12-31,Web,Completed,389.62,129.98,259.64
T0003048,C001718,2024-12-31,Web,Completed,405.94,244.08,161.85999999999999
T0015003,C007190,2024-12-31,Partner,Completed,93.83,53.73,40.1
T0018226,C008972,2024-12-31,Store,Completed,287.58,194.75,92.82999999999998
T0020535,C006122,2024-12-31,Mobile,Completed,65.12,40.59,24.53
T0006890,C002261,2024-12-31,Partner,Completed,432.91,135.57,297.34000000000003
T0044108,C000568,2024-12-31,Web,Completed,242.62,137.09,105.53
T0019806,C009922,2024-12-31,Mobile,Completed,250.84,90.2,160.64
T0042073,C005167,2024-12-31,Partner,Completed,59.94,35.26,24.68
T0044764,C000805,2024-12-31,Mobile,Completed,276.68,188.18,88.5
T0003526,C000271,2024-12-31,Mobile,Completed,143.93,97.12,46.81
T0002896,C007162,2025-01-01,Mobile,Completed,484.89,236.93,247.95999999999998
T0011858,C006380,2025-01-01,Web,Completed,110.89,76.91,33.980000000000004
T0026204,C002053,2025-01-01,Mobile,Completed,388.56,216.69,171.87
T0013429,C000429,2025-01-01,Mobile,Completed,415.58,270.56,145.01999999999998
T0030913,C000805,2025-01-01,Partner,Completed,265.33,167.54,97.78999999999999
T0004817,C001383,2025-01-01,Mobile,Completed,259.99,162.2,97.79000000000002
T0018203,C000624,2025-01-01,Web,Completed,160.98,111.36,49.61999999999999
T0018937,C006427,2025-01-01,Web,Returned,299.13,116.25,182.88
T0001855,C004142,2025-01-01,Web,Completed,459.98,254.07,205.91000000000003
T0023880,C001288,2025-01-01,Mobile,Completed,207.78,66.9,140.88
T0040779,C001950,2025-01-01,Store,Cancelled,237.59,148.54,89.05000000000001
T0048082,C008387,2025-01-01,Store,Completed,130.49,89.23,41.260000000000005
T0003830,C002801,2025-01-01,Mobile,Completed,259.39,83.38,176.01
T0007451,C009465,2025-01-02,Web,Completed,119.59,42.37,77.22
T0043779,C001683,2025-01-02,Web,Completed,326.56,106.88,219.68
T0017705,C000453,2025-01-02,Store,Completed,336.14,177.57,158.57
T0046511,C005109,2025-01-02,Store,Completed,349.5,150.44,199.06
T0036407,C005483,2025-01-02,Web,Completed,85.76,30.85,54.910000000000004
T0040392,C002147,2025-01-02,Web,Cancelled,151.5,73.62,77.88
T0039990,C001933,2025-01-02,Store,Completed,232.27,73.23,159.04000000000002
T0043724,C003637,2025-01-02,Store,Completed,265.17,167.64,97.53000000000003
T0048157,C002271,2025-01-02,Mobile,Completed,66.16,21.34,44.81999999999999
T0049722,C004678,2025-01-02,Partner,Completed,135.25,71.1,64.15
T0046714,C002433,2025-01-02,Store,Completed,334.26,164.69,169.57
T0026993,C004690,2025-01-02,Partner,Completed,361.28,250.16,111.11999999999998
T0033893,C000426,2025-01-02,Web,Completed,71.97,44.11,27.86
T0015794,C005613,2025-01-02,Web,Completed,68.87,32.27,36.6
T0004776,C004679,2025-01-02,Store,Completed,430.59,194.68,235.90999999999997
T0006822,C007217,2025-01-03,Mobile,Returned,214.84,89.51,125.33
T0029831,C003559,2025-01-03,Store,Completed,207.81,137.61,70.19999999999999
T0048937,C003032,2025-01-03,Web,Returned,48.99,28.94,20.05
T0038491,C003670,2025-01-03,Web,Completed,332.47,120.64,211.83000000000004
T0021439,C002927,2025-01-03,Store,Completed,422.43,284.78,137.65000000000003
T0019513,C001519,2025-01-03,Mobile,Completed,455.12,175.12,280.0
T0048343,C008231,2025-01-03,Web,Completed,383.86,198.67,185.19000000000003
T0009735,C002074,2025-01-03,Store,Completed,236.53,89.44,147.09
T0014445,C006039,2025-01-03,Web,Completed,325.95,148.21,177.73999999999998
T0038747,C001969,2025-01-03,Web,Completed,422.58,144.89,277.69
T0017211,C009152,2025-01-03,Mobile,Completed,158.26,79.57,78.69
T0035375,C001400,2025-01-03,Web,Completed,487.7,201.68,286.02
T0028540,C001177,2025-01-03,Web,Completed,402.43,247.4,155.03
T0037920,C009674,2025-01-03,Mobile,Completed,273.66,173.18,100.48000000000002
T0012686,C003084,2025-01-03,Mobile,Completed,272.52,181.97,90.54999999999998
T0000471,C005587,2025-01-03,Store,Completed,132.5,54.03,78.47
T0012114,C005223,2025-01-03,Mobile,Completed,299.63,149.94,149.69
T0009767,C002800,2025-01-03,Partner,Completed,134.14,51.76,82.38
T0049091,C009555,2025-01-03,Web,Completed,157.77,91.19,66.58000000000001
T0027736,C003405,2025-01-03,Web,Completed,414.98,169.37,245.61
T0020018,C005559,2025-01-03,Mobile,Completed,428.47,163.81,264.66
T0029146,C000428,2025-01-03,Web,Returned,148.88,88.7,60.17999999999999
T0044299,C006005,2025-01-04,Web,Completed,285.52,142.11,143.40999999999997
T0040962,C009546,2025-01-04,Mobile,Completed,361.23,119.74,241.49
T0013575,C000368,2025-01-04,Store,Completed,245.33,155.47,89.86000000000001
T0026249,C002333,2025-01-04,Mobile,Completed,279.81,114.01,165.8
T0030910,C007394,2025-01-04,Mobile,Completed,39.6,24.05,15.55
T0014929,C000737,2025-01-04,Mobile,Cancelled,93.94,61.42,32.519999999999996
T0014481,C002753,2025-01-04,Web,Completed,164.26,88.82,75.44
T0030604,C001196,2025-01-04,Web,Completed,25.01,8.91,16.1
T0028016,C009691,2025-01-04,Partner,Returned,307.71,142.58,165.12999999999997
T0017286,C001592,2025-01-04,Mobile,Completed,365.76,244.05,121.70999999999998
T0039332,C001271,2025-01-04,Web,Completed,248.73,89.76,158.96999999999997
T0041409,C004580,2025-01-04,Mobile,Returned,301.89,93.78,208.10999999999999
T0006678,C001606,2025-01-04,Web,Completed,327.87,194.11,133.76
T0029622,C003892,2025-01-04,Mobile,Completed,91.77,45.87,45.9
T0004946,C006725,2025-01-04,Web,Completed,451.55,189.95,261.6
T0017939,C000620,2025-01-04,Mobile,Returned,484.53,164.73,319.79999999999995
T0040171,C003005,2025-01-04,Web,Completed,425.4,242.15,183.24999999999997
T0003480,C008906,2025-01-04,Web,Cancelled,454.96,243.39,211.57
T0040482,C004027,2025-01-04,Store,Completed,291.5,114.01,177.49
T0042837,C002240,2025-01-05,Mobile,Completed,16.25,8.46,7.789999999999999
T0047388,C009044,2025-01-05,Store,Completed,151.46,76.71,74.75000000000001
T0025609,C003561,2025-01-05,Partner,Completed,13.37,7.99,5.379999999999999
T0041295,C009893,2025-01-05,Web,Completed,34.09,16.69,17.400000000000002
T0048345,C004474,2025-01-05,Web,Completed,324.31,208.39,115.92000000000002
T0000286,C009018,2025-01-05,Mobile,Completed,95.28,47.25,48.03
T0014199,C009979,2025-01-05,Partner,Cancelled,429.54,221.46,208.08
T0019560,C006302,2025-01-05,Mobile,Completed,446.12,281.72,164.39999999999998
T0047352,C009496,2025-01-05,Web,Returned,124.43,44.51,79.92000000000002
T0017262,C004107,2025-01-05,Mobile,Returned,161.06,52.1,108.96000000000001
T0004205,C007875,2025-01-05,Store,Cancelled,449.44,227.7,221.74
T0028282,C008596,2025-01-05,Web,Returned,268.46,133.81,134.64999999999998
T0029760,C002689,2025-01-05,Partner,Completed,256.86,101.24,155.62
T0048239,C001184,2025-01-05,Web,Completed,403.98,233.16,170.82000000000002
T0018278,C002876,2025-01-05,Store,Returned,489.04,175.08,313.96000000000004
T0046835,C007534,2025-01-05,Mobile,Completed,21.52,9.8,11.719999999999999
T0014422,C007599,2025-01-05,Mobile,Cancelled,499.47,280.21,219.26000000000005
T0032602,C003635,2025-01-05,Mobile,Completed,308.21,153.0,155.20999999999998
T0004193,C005795,2025-01-05,Web,Completed,354.76,115.57,239.19
T0001697,C003416,2025-01-05,Partner,Completed,499.6,234.37,265.23
T0021389,C002840,2025-01-05,Web,Cancelled,496.65,331.99,164.65999999999997
T0027573,C006510,2025-01-05,Store,Completed,307.12,176.96,130.16
T0011855,C003680,2025-01-05,Web,Completed,433.89,265.12,168.76999999999998
T0036878,C008113,2025-01-06,Web,Returned,347.72,218.15,129.57000000000002
T0010615,C003110,2025-01-06,Web,Completed,330.42,140.74,189.68
T0034473,C008956,2025-01-06,Store,Completed,343.98,204.03,139.95000000000002
T0018705,C007255,2025-01-06,Web,Completed,142.0,74.2,67.8
T0035483,C007660,2025-01-06,Mobile,Cancelled,184.48,103.69,80.78999999999999
T0030043,C004401,2025-01-06,Web,Completed,414.31,241.93,172.38
T0023114,C000691,2025-01-06,Mobile,Completed,359.29,166.48,192.81000000000003
T0015947,C002464,2025-01-06,Store,Completed,117.13,57.85,59.279999999999994
T0000159,C009861,2025-01-06,Mobile,Completed,137.12,48.78,88.34
T0000289,C002507,2025-01-06,Web,Completed,127.68,79.61,48.07000000000001
T0021942,C005338,2025-01-06,Store,Completed,172.06,103.8,68.26
T0048214,C007768,2025-01-06,Partner,Completed,337.6,234.83,102.77000000000001
T0017040,C000830,2025-01-06,Web,Completed,471.39,210.26,261.13
T0028859,C004418,2025-01-06,Mobile,Completed,135.34,94.16,41.18000000000001
T0000061,C002985,2025-01-06,Web,Completed,201.37,114.68,86.69
T0042139,C002066,2025-01-06,Store,Completed,217.04,135.99,81.04999999999998
T0029598,C000069,2025-01-07,Store,Returned,463.77,202.22,261.54999999999995
T0000079,C008712,2025-01-07,Web,Cancelled,252.72,132.64,120.08000000000001
T0036119,C006982,2025-01-07,Web,Completed,389.78,171.3,218.47999999999996
T0041496,C000131,2025-01-07,Partner,Completed,450.31,247.16,203.15
T0010587,C002453,2025-01-07,Web,Completed,449.5,186.77,262.73
T0016534,C002714,2025-01-07,Web,Completed,482.89,237.19,245.7
T0007381,C001780,2025-01-07,Mobile,Completed,117.96,42.94,75.02
T0048938,C004679,2025-01-07,Web,Returned,111.21,43.78,67.42999999999999
T0008122,C005720,2025-01-07,Store,Completed,490.81,314.02,176.79000000000002
T0027683,C005025,2025-01-07,Mobile,Completed,316.79,173.04,143.75000000000003
T0002613,C009157,2025-01-07,Mobile,Returned,434.32,268.9,165.42000000000002
T0014395,C003510,2025-01-07,Web,Returned,152.64,65.99,86.64999999999999
T0004520,C004654,2025-01-07,Web,Completed,416.36,232.23,184.13000000000002
T0009495,C007348,2025-01-07,Partner,Cancelled,237.59,90.38,147.21
T0029470,C000571,2025-01-07,Web,Completed,397.31,263.78,133.53000000000003
T0007918,C006031,2025-01-07,Mobile,Completed,204.43,85.96,118.47000000000001
T0038353,C004282,2025-01-08,Store,Completed,176.92,93.63,83.28999999999999
T0029873,C003919,2025-01-08,Store,Completed,328.54,101.84,226.70000000000002
T0037595,C001648,2025-01-08,Mobile,Returned,296.17,158.2,137.97000000000003
T0010454,C004080,2025-01-08,Store,Completed,81.4,26.81,54.59
T0041419,C009786,2025-01-08,Mobile,Completed,162.62,97.29,65.33
T0016138,C004107,2025-01-08,Store,Completed,142.62,77.23,65.39
T0032558,C009727,2025-01-08,Mobile,Completed,354.42,179.0,175.42000000000002
T0041044,C006805,2025-01-08,Partner,Completed,450.86,276.24,174.62
T0039826,C006490,2025-01-08,Web,Completed,495.87,336.03,159.84000000000003
T0042404,C009466,2025-01-08,Web,Completed,431.97,226.05,205.92000000000002
T0015123,C008731,2025-01-08,Store,Completed,330.68,177.6,153.08
T0040893,C002654,2025-01-08,Web,Cancelled,186.97,63.55,123.42
T0002956,C002318,2025-01-08,Web,Completed,493.8,214.59,279.21000000000004
T0023267,C001362,2025-01-08,Mobile,Completed,91.74,36.09,55.64999999999999
T0015425,C006768,2025-01-08,Mobile,Completed,164.19,61.1,103.09
T0044797,C008145,2025-01-08,Store,Completed,490.79,218.29,272.5
T0006031,C005603,2025-01-08,Partner,Completed,187.75,125.39,62.36
T0014739,C007907,2025-01-08,Mobile,Completed,397.18,253.81,143.37
T0016719,C007723,2025-01-09,Web,Completed,103.61,42.42,61.19
T0013945,C006711,2025-01-09,Partner,Completed,25.72,17.17,8.549999999999997
T0004507,C006568,2025-01-09,Web,Completed,361.09,216.34,144.74999999999997
T0032681,C000292,2025-01-09,Store,Completed,69.47,35.11,34.36
T0048416,C003284,2025-01-09,Mobile,Completed,10.08,3.46,6.62
T0028325,C001961,2025-01-09,Mobile,Completed,53.34,30.89,22.450000000000003
T0007608,C006154,2025-01-09,Web,Completed,338.99,105.92,233.07
T0005482,C006289,2025-01-09,Web,Completed,389.14,189.58,199.55999999999997
T0008143,C009493,2025-01-09,Mobile,Completed,93.38,36.07,57.309999999999995
T0007017,C005756,2025-01-09,Store,Completed,130.55,48.11,82.44000000000001
T0041531,C002717,2025-01-09,Web,Completed,208.79,132.96,75.82999999999998
T0033977,C006634,2025-01-09,Mobile,Completed,348.71,199.77,148.93999999999997
T0045455,C003373,2025-01-09,Web,Completed,258.01,90.88,167.13
T0041544,C004281,2025-01-09,Store,Completed,400.51,170.72,229.79
T0037192,C003432,2025-01-09,Partner,Completed,54.03,19.87,34.16
T0046231,C009868,2025-01-10,Web,Completed,298.43,123.07,175.36
T0041541,C007144,2025-01-10,Web,Returned,29.65,12.69,16.96
T0003248,C007331,2025-01-10,Mobile,Cancelled,256.96,78.98,177.97999999999996
T0018702,C005474,2025-01-10,Web,Completed,430.37,143.72,286.65
T0030849,C008007,2025-01-10,Store,Completed,440.16,179.34,260.82000000000005
T0028363,C000644,2025-01-10,Store,Completed,255.4,91.48,163.92000000000002
T0006287,C000435,2025-01-10,Web,Returned,394.13,246.21,147.92
T0025270,C006484,2025-01-10,Store,Completed,180.84,58.79,122.05000000000001
T0048435,C006241,2025-01-10,Mobile,Completed,120.21,81.35,38.86
T0043567,C007452,2025-01-10,Mobile,Completed,312.39,194.96,117.42999999999998
T0049762,C009943,2025-01-10,Partner,Cancelled,330.82,221.35,109.47
T0032321,C000579,2025-01-10,Web,Completed,308.63,193.9,114.72999999999999
T0012238,C000857,2025-01-10,Mobile,Completed,417.22,242.35,174.87000000000003
T0016048,C003877,2025-01-10,Mobile,Completed,297.65,121.37,176.27999999999997
T0048854,C002902,2025-01-10,Web,Returned,313.19,185.57,127.62
T0010614,C003375,2025-01-10,Mobile,Completed,471.75,157.63,314.12
T0029955,C006690,2025-01-10,Mobile,Completed,174.84,115.81,59.03
T0001637,C004333,2025-01-10,Web,Completed,195.0,100.93,94.07
T0018904,C000566,2025-01-11,Web,Completed,324.33,195.73,128.6
T0009462,C006248,2025-01-11,Store,Completed,420.4,160.81,259.59
T0023406,C008584,2025-01-11,Web,Cancelled,97.65,52.45,45.2
T0022594,C006574,2025-01-11,Mobile,Completed,211.6,86.76,124.83999999999999
T0045472,C008724,2025-01-11,Partner,Completed,165.33,94.51,70.82000000000001
T0000836,C004664,2025-01-11,Web,Completed,237.42,75.79,161.63
T0044557,C001960,2025-01-11,Mobile,Completed,376.21,256.27,119.94
T0018030,C006470,2025-01-11,Web,Completed,140.99,57.18,83.81
T0026562,C004573,2025-01-11,Web,Completed,412.17,209.54,202.63000000000002
T0028220,C003171,2025-01-11,Web,Completed,216.49,106.3,110.19000000000001
T0029787,C009075,2025-01-11,Mobile,Completed,394.69,242.86,151.82999999999998
T0039619,C004659,2025-01-11,Mobile,Completed,134.79,70.32,64.47
T0024172,C002773,2025-01-11,Mobile,Completed,150.24,69.2,81.04
T0018586,C003148,2025-01-11,Mobile,Completed,358.96,169.82,189.14
T0019277,C006936,2025-01-11,Web,Returned,278.36,185.23,93.13000000000002
T0032545,C001709,2025-01-11,Store,Completed,416.5,231.05,185.45
T0021727,C004774,2025-01-12,Web,Cancelled,261.5,134.67,126.83000000000001
T0029145,C008689,2025-01-12,Web,Completed,244.63,134.18,110.44999999999999
T0013287,C008784,2025-01-12,Mobile,Completed,240.13,91.12,149.01
T0012201,C006782,2025-01-12,Mobile,Completed,226.37,114.46,111.91000000000001
T0043802,C000697,2025-01-12,Web,Completed,494.18,312.68,181.5
T0024567,C007421,2025-01-12,Web,Cancelled,182.21,113.84,68.37
T0030993,C005816,2025-01-12,Mobile,Completed,241.34,101.31,140.03
T0007380,C007431,2025-01-12,Store,Completed,436.54,252.47,184.07000000000002
T0020904,C003133,2025-01-12,Web,Completed,152.02,53.87,98.15
T0027971,C003187,2025-01-12,Web,Completed,12.38,7.21,5.170000000000001
T0019142,C007413,2025-01-12,Store,Completed,452.31,154.53,297.78
T0027940,C003544,2025-01-12,Partner,Completed,250.55,146.01,104.54000000000002
T0025007,C008250,2025-01-12,Web,Completed,34.27,23.49,10.780000000000005
T0043506,C005439,2025-01-12,Web,Returned,359.36,196.07,163.29000000000002
T0042890,C006836,2025-01-12,Web,Returned,439.27,174.25,265.02
T0032071,C004466,2025-01-12,Mobile,Completed,284.04,114.64,169.40000000000003
T0029260,C002856,2025-01-12,Web,Completed,197.11,104.52,92.59000000000002
T0017406,C005832,2025-01-12,Partner,Completed,452.72,271.18,181.54000000000002
T0025265,C006465,2025-01-12,Web,Completed,240.65,99.61,141.04000000000002
T0011519,C002369,2025-01-12,Web,Completed,378.88,259.44,119.44
T0002128,C008933,2025-01-12,Web,Completed,254.59,98.95,155.64
T0022216,C003900,2025-01-13,Web,Completed,62.2,19.34,42.86
T0003227,C003368,2025-01-13,Web,Completed,489.01,240.86,248.14999999999998
T0018655,C009902,2025-01-13,Web,Completed,443.88,135.75,308.13
T0008762,C000355,2025-01-13,Store,Completed,56.16,17.16,39.0
T0018776,C005724,2025-01-13,Web,Cancelled,390.94,214.02,176.92
T0025073,C000988,2025-01-13,Store,Completed,182.55,76.08,106.47000000000001
T0023838,C009848,2025-01-13,Partner,Completed,38.71,23.37,15.34
T0031806,C004663,2025-01-13,Mobile,Completed,416.02,202.99,213.02999999999997
T0033070,C003542,2025-01-13,Partner,Completed,369.38,188.33,181.04999999999998
T0031840,C005962,2025-01-13,Store,Completed,240.02,93.87,146.15
T0012304,C000837,2025-01-13,Store,Completed,236.34,138.51,97.83000000000001
T0036124,C001768,2025-01-13,Web,Completed,328.88,180.91,147.97
T0004821,C009122,2025-01-13,Mobile,Completed,320.54,110.91,209.63000000000002
T0020417,C009639,2025-01-13,Partner,Completed,79.48,27.96,51.52
T0028377,C004604,2025-01-13,Web,Completed,75.1,37.28,37.81999999999999
T0042053,C006916,2025-01-13,Web,Completed,71.92,22.09,49.83
T0005630,C001591,2025-01-13,Mobile,Returned,321.11,163.87,157.24
T0018276,C006778,2025-01-13,Web,Completed,204.4,128.22,76.18
T0039243,C007217,2025-01-13,Web,Completed,23.1,9.86,13.240000000000002
T0035701,C004311,2025-01-13,Web,Completed,413.02,189.08,223.93999999999997
T0042380,C008815,2025-01-13,Web,Completed,171.42,62.22,109.19999999999999
T0000240,C004876,2025-01-14,Store,Returned,322.35,112.41,209.94000000000003
T0043988,C001757,2025-01-14,Mobile,Completed,386.01,135.45,250.56
T0012798,C001998,2025-01-14,Mobile,Completed,454.34,140.27,314.06999999999994
T0024249,C006703,2025-01-14,Mobile,Completed,403.01,135.27,267.74
T0034181,C009270,2025-01-14,Mobile,Completed,139.63,80.53,59.099999999999994
T0001606,C006915,2025-01-14,Partner,Completed,141.45,71.27,70.17999999999999
T0017147,C005072,2025-01-14,Mobile,Cancelled,268.65,83.49,185.15999999999997
T0010210,C009279,2025-01-14,Mobile,Completed,252.94,101.7,151.24
T0032756,C001931,2025-01-14,Web,Returned,154.89,63.39,91.49999999999999
T0019401,C001446,2025-01-14,Mobile,Completed,175.73,58.95,116.77999999999999
T0021258,C005168,2025-01-14,Partner,Completed,48.48,15.1,33.379999999999995
T0019746,C007784,2025-01-14,Mobile,Returned,166.37,58.22,108.15
T0005071,C007273,2025-01-14,Mobile,Completed,483.45,170.78,312.66999999999996
T0007595,C009208,2025-01-14,Mobile,Completed,312.7,121.41,191.29
T0000099,C006731,2025-01-14,Store,Cancelled,309.84,132.39,177.45
T0039256,C003147,2025-01-14,Mobile,Completed,10.98,6.46,4.5200000000000005
T0003882,C003434,2025-01-14,Web,Completed,138.54,74.51,64.02999999999999
T0012864,C005212,2025-01-14,Web,Completed,456.89,193.35,263.53999999999996
T0007490,C001488,2025-01-14,Web,Completed,194.91,114.15,80.75999999999999
T0025725,C005750,2025-01-14,Store,Completed,106.36,58.28,48.08
T0024613,C002651,2025-01-14,Web,Returned,48.19,27.92,20.269999999999996
T0028695,C000487,2025-01-14,Partner,Completed,392.4,236.29,156.10999999999999
T0017555,C005498,2025-01-14,Web,Cancelled,124.21,64.29,59.91999999999999
T0033484,C001127,2025-01-14,Store,Returned,195.83,83.18,112.65
T0022970,C002964,2025-01-15,Web,Returned,287.67,171.75,115.92000000000002
T0014212,C005508,2025-01-15,Web,Returned,468.82,279.0,189.82
T0026876,C003296,2025-01-15,Web,Completed,122.62,65.64,56.980000000000004
T0037245,C005978,2025-01-15,Mobile,Completed,429.21,257.41,171.79999999999995
T0016033,C006245,2025-01-15,Mobile,Completed,42.09,20.68,21.410000000000004
T0000302,C008600,2025-01-15,Store,Completed,480.13,304.31,175.82
T0035421,C008364,2025-01-15,Web,Completed,327.53,175.27,152.25999999999996
T0034676,C004707,2025-01-15,Web,Completed,200.38,106.2,94.17999999999999
T0010001,C004116,2025-01-15,Mobile,Completed,30.59,11.96,18.63
T0009238,C009412,2025-01-15,Partner,Completed,473.56,231.19,242.37
T0002865,C008056,2025-01-15,Web,Completed,192.36,126.85,65.51000000000002
T0042435,C003998,2025-01-15,Store,Completed,160.88,96.93,63.94999999999999
T0016752,C009159,2025-01-15,Partner,Completed,50.67,26.36,24.310000000000002
T0027894,C001095,2025-01-15,Mobile,Completed,340.13,123.97,216.16
T0038505,C009691,2025-01-15,Mobile,Completed,382.85,169.25,213.60000000000002
T0033051,C002035,2025-01-15,Web,Cancelled,356.8,222.05,134.75
T0021047,C003985,2025-01-16,Store,Completed,44.3,29.55,14.749999999999996
T0036796,C000381,2025-01-16,Web,Completed,228.72,134.0,94.72
T0045384,C007080,2025-01-16,Web,Completed,361.1,178.98,182.12000000000003
T0016587,C008428,2025-01-16,Web,Returned,370.37,139.09,231.28
T0015611,C001461,2025-01-16,Mobile,Returned,402.85,170.2,232.65000000000003
T0042708,C006639,2025-01-16,Store,Returned,253.37,145.99,107.38
T0032465,C006546,2025-01-16,Web,Completed,31.3,13.67,17.630000000000003
T0015894,C005972,2025-01-16,Partner,Completed,386.28,183.73,202.54999999999998
T0048489,C005696,2025-01-16,Store,Completed,413.54,248.62,164.92000000000002
T0040060,C001359,2025-01-16,Partner,Completed,230.49,133.31,97.18
T0004506,C003890,2025-01-16,Web,Completed,461.14,257.83,203.31
T0043115,C002065,2025-01-16,Web,Completed,118.16,78.68,39.47999999999999
T0042568,C001558,2025-01-16,Web,Completed,245.73,149.48,96.25
T0036334,C000536,2025-01-16,Web,Completed,67.59,25.68,41.910000000000004
T0031227,C007712,2025-01-16,Web,Cancelled,122.75,47.06,75.69
T0036604,C002224,2025-01-16,Web,Completed,30.63,9.98,20.65
T0034747,C008108,2025-01-16,Web,Completed,481.62,183.64,297.98
T0028302,C004889,2025-01-17,Mobile,Cancelled,367.85,139.73,228.12000000000003
T0009275,C008397,2025-01-17,Partner,Cancelled,353.47,226.1,127.37000000000003
